Start,Finish,Steps (count)
21-Feb-2022 08:00,21-Feb-2022 09:00,464.0
21-Feb-2022 09:00,21-Feb-2022 10:00,770.0
21-Feb-2022 10:00,21-Feb-2022 11:00,9.0
21-Feb-2022 11:00,21-Feb-2022 12:00,47.0
21-Feb-2022 12:00,21-Feb-2022 13:00,79.0
21-Feb-2022 13:00,21-Feb-2022 14:00,68.0
21-Feb-2022 14:00,21-Feb-2022 15:00,1549.78508205852
21-Feb-2022 15:00,21-Feb-2022 16:00,3224.21491794148
21-Feb-2022 16:00,21-Feb-2022 17:00,180.0
21-Feb-2022 17:00,21-Feb-2022 18:00,63.3663590233658
21-Feb-2022 18:00,21-Feb-2022 19:00,89.6336409766342
21-Feb-2022 19:00,21-Feb-2022 20:00,293.0
21-Feb-2022 20:00,21-Feb-2022 21:00,473.0
21-Feb-2022 21:00,21-Feb-2022 22:00,141.0
21-Feb-2022 22:00,21-Feb-2022 23:00,10.0
21-Feb-2022 23:00,22-Feb-2022 00:00,132.0
22-Feb-2022 00:00,22-Feb-2022 01:00,36.0
22-Feb-2022 01:00,22-Feb-2022 02:00,0.0
22-Feb-2022 02:00,22-Feb-2022 03:00,0.0
22-Feb-2022 03:00,22-Feb-2022 04:00,0.0
22-Feb-2022 04:00,22-Feb-2022 05:00,0.0
22-Feb-2022 05:00,22-Feb-2022 06:00,32.0
22-Feb-2022 06:00,22-Feb-2022 07:00,589.424096713201
22-Feb-2022 07:00,22-Feb-2022 08:00,2037.17733203453
22-Feb-2022 08:00,22-Feb-2022 09:00,158.398571252265
22-Feb-2022 09:00,22-Feb-2022 10:00,42.0
22-Feb-2022 10:00,22-Feb-2022 11:00,63.3846608513482
22-Feb-2022 11:00,22-Feb-2022 12:00,150.615339148652
22-Feb-2022 12:00,22-Feb-2022 13:00,63.0
22-Feb-2022 13:00,22-Feb-2022 14:00,341.0
22-Feb-2022 14:00,22-Feb-2022 15:00,51.0
22-Feb-2022 15:00,22-Feb-2022 16:00,38.0
22-Feb-2022 16:00,22-Feb-2022 17:00,191.0
22-Feb-2022 17:00,22-Feb-2022 18:00,11.0
22-Feb-2022 18:00,22-Feb-2022 19:00,178.028995096511
22-Feb-2022 19:00,22-Feb-2022 20:00,327.971004903489
22-Feb-2022 20:00,22-Feb-2022 21:00,22.0
22-Feb-2022 21:00,22-Feb-2022 22:00,78.0
22-Feb-2022 22:00,22-Feb-2022 23:00,48.0
22-Feb-2022 23:00,23-Feb-2022 00:00,59.0
23-Feb-2022 00:00,23-Feb-2022 01:00,0.0
23-Feb-2022 01:00,23-Feb-2022 02:00,0.0
23-Feb-2022 02:00,23-Feb-2022 03:00,0.0
23-Feb-2022 03:00,23-Feb-2022 04:00,0.0
23-Feb-2022 04:00,23-Feb-2022 05:00,0.0
23-Feb-2022 05:00,23-Feb-2022 06:00,0.0
23-Feb-2022 06:00,23-Feb-2022 07:00,0.0
23-Feb-2022 07:00,23-Feb-2022 08:00,201.0
23-Feb-2022 08:00,23-Feb-2022 09:00,0.0
23-Feb-2022 09:00,23-Feb-2022 10:00,0.0
23-Feb-2022 10:00,23-Feb-2022 11:00,0.0
23-Feb-2022 11:00,23-Feb-2022 12:00,120.591702458393
23-Feb-2022 12:00,23-Feb-2022 13:00,543.408297541607
23-Feb-2022 13:00,23-Feb-2022 14:00,28.0
23-Feb-2022 14:00,23-Feb-2022 15:00,321.186373418591
23-Feb-2022 15:00,23-Feb-2022 16:00,2380.52405957185
23-Feb-2022 16:00,23-Feb-2022 17:00,194.289567009557
23-Feb-2022 17:00,23-Feb-2022 18:00,308.684863091306
23-Feb-2022 18:00,23-Feb-2022 19:00,1593.31513690869
23-Feb-2022 19:00,23-Feb-2022 20:00,225.0
23-Feb-2022 20:00,23-Feb-2022 21:00,19.0
23-Feb-2022 21:00,23-Feb-2022 22:00,45.0
23-Feb-2022 22:00,23-Feb-2022 23:00,1780.0
23-Feb-2022 23:00,24-Feb-2022 00:00,161.0
24-Feb-2022 00:00,24-Feb-2022 01:00,0.0
24-Feb-2022 01:00,24-Feb-2022 02:00,0.0
24-Feb-2022 02:00,24-Feb-2022 03:00,0.0
24-Feb-2022 03:00,24-Feb-2022 04:00,0.0
24-Feb-2022 04:00,24-Feb-2022 05:00,31.0
24-Feb-2022 05:00,24-Feb-2022 06:00,0.0
24-Feb-2022 06:00,24-Feb-2022 07:00,587.069899146397
24-Feb-2022 07:00,24-Feb-2022 08:00,1588.9301008536
24-Feb-2022 08:00,24-Feb-2022 09:00,172.0
24-Feb-2022 09:00,24-Feb-2022 10:00,33.0
24-Feb-2022 10:00,24-Feb-2022 11:00,106.0
24-Feb-2022 11:00,24-Feb-2022 12:00,204.0
24-Feb-2022 12:00,24-Feb-2022 13:00,116.261172266396
24-Feb-2022 13:00,24-Feb-2022 14:00,3707.53170765146
24-Feb-2022 14:00,24-Feb-2022 15:00,1581.20712008215
24-Feb-2022 15:00,24-Feb-2022 16:00,72.0
24-Feb-2022 16:00,24-Feb-2022 17:00,108.0
24-Feb-2022 17:00,24-Feb-2022 18:00,335.684412309657
24-Feb-2022 18:00,24-Feb-2022 19:00,397.315587690343
24-Feb-2022 19:00,24-Feb-2022 20:00,694.0
24-Feb-2022 20:00,24-Feb-2022 21:00,32.0
24-Feb-2022 21:00,24-Feb-2022 22:00,536.0
24-Feb-2022 22:00,24-Feb-2022 23:00,875.0
24-Feb-2022 23:00,25-Feb-2022 00:00,0.0
25-Feb-2022 00:00,25-Feb-2022 01:00,0.0
25-Feb-2022 01:00,25-Feb-2022 02:00,0.0
25-Feb-2022 02:00,25-Feb-2022 03:00,0.0
25-Feb-2022 03:00,25-Feb-2022 04:00,0.0
25-Feb-2022 04:00,25-Feb-2022 05:00,0.0
25-Feb-2022 05:00,25-Feb-2022 06:00,0.0
25-Feb-2022 06:00,25-Feb-2022 07:00,311.0
25-Feb-2022 07:00,25-Feb-2022 08:00,1205.0
25-Feb-2022 08:00,25-Feb-2022 09:00,30.0
25-Feb-2022 09:00,25-Feb-2022 10:00,119.0
25-Feb-2022 10:00,25-Feb-2022 11:00,0.0
25-Feb-2022 11:00,25-Feb-2022 12:00,0.0
25-Feb-2022 12:00,25-Feb-2022 13:00,0.0
25-Feb-2022 13:00,25-Feb-2022 14:00,108.0
25-Feb-2022 14:00,25-Feb-2022 15:00,68.0
25-Feb-2022 15:00,25-Feb-2022 16:00,154.0
25-Feb-2022 16:00,25-Feb-2022 17:00,381.762963971623
25-Feb-2022 17:00,25-Feb-2022 18:00,442.237036028377
25-Feb-2022 18:00,25-Feb-2022 19:00,230.0
25-Feb-2022 19:00,25-Feb-2022 20:00,275.0
25-Feb-2022 20:00,25-Feb-2022 21:00,129.0
25-Feb-2022 21:00,25-Feb-2022 22:00,0.0
25-Feb-2022 22:00,25-Feb-2022 23:00,0.0
25-Feb-2022 23:00,26-Feb-2022 00:00,31.0
26-Feb-2022 00:00,26-Feb-2022 01:00,0.0
26-Feb-2022 01:00,26-Feb-2022 02:00,0.0
26-Feb-2022 02:00,26-Feb-2022 03:00,0.0
26-Feb-2022 03:00,26-Feb-2022 04:00,0.0
26-Feb-2022 04:00,26-Feb-2022 05:00,0.0
26-Feb-2022 05:00,26-Feb-2022 06:00,16.0
26-Feb-2022 06:00,26-Feb-2022 07:00,0.0
26-Feb-2022 07:00,26-Feb-2022 08:00,0.0
26-Feb-2022 08:00,26-Feb-2022 09:00,0.0
26-Feb-2022 09:00,26-Feb-2022 10:00,120.0
26-Feb-2022 10:00,26-Feb-2022 11:00,29.0
26-Feb-2022 11:00,26-Feb-2022 12:00,67.0
26-Feb-2022 12:00,26-Feb-2022 13:00,0.0
26-Feb-2022 13:00,26-Feb-2022 14:00,0.0
26-Feb-2022 14:00,26-Feb-2022 15:00,0.0
26-Feb-2022 15:00,26-Feb-2022 16:00,0.0
26-Feb-2022 16:00,26-Feb-2022 17:00,0.0
26-Feb-2022 17:00,26-Feb-2022 18:00,4060.6512110123
26-Feb-2022 18:00,26-Feb-2022 19:00,3752.20146345283
26-Feb-2022 19:00,26-Feb-2022 20:00,366.147325534862
26-Feb-2022 20:00,26-Feb-2022 21:00,85.0
26-Feb-2022 21:00,26-Feb-2022 22:00,0.0
26-Feb-2022 22:00,26-Feb-2022 23:00,24.0
26-Feb-2022 23:00,27-Feb-2022 00:00,99.0
27-Feb-2022 00:00,27-Feb-2022 01:00,20.0
27-Feb-2022 01:00,27-Feb-2022 02:00,41.0
27-Feb-2022 02:00,27-Feb-2022 03:00,0.0
27-Feb-2022 03:00,27-Feb-2022 04:00,0.0
27-Feb-2022 04:00,27-Feb-2022 05:00,0.0
27-Feb-2022 05:00,27-Feb-2022 06:00,0.0
27-Feb-2022 06:00,27-Feb-2022 07:00,0.0
27-Feb-2022 07:00,27-Feb-2022 08:00,0.0
27-Feb-2022 08:00,27-Feb-2022 09:00,0.0
27-Feb-2022 09:00,27-Feb-2022 10:00,267.0
27-Feb-2022 10:00,27-Feb-2022 11:00,465.0
27-Feb-2022 11:00,27-Feb-2022 12:00,932.0
27-Feb-2022 12:00,27-Feb-2022 13:00,383.651647759706
27-Feb-2022 13:00,27-Feb-2022 14:00,195.0
27-Feb-2022 14:00,27-Feb-2022 15:00,404.109916742014
27-Feb-2022 15:00,27-Feb-2022 16:00,487.890083257986
27-Feb-2022 16:00,27-Feb-2022 17:00,59.0
27-Feb-2022 17:00,27-Feb-2022 18:00,653.448143520257
27-Feb-2022 18:00,27-Feb-2022 19:00,3781.55185647974
27-Feb-2022 19:00,27-Feb-2022 20:00,161.3599674223
27-Feb-2022 20:00,27-Feb-2022 21:00,226.6400325777
27-Feb-2022 21:00,27-Feb-2022 22:00,74.0
27-Feb-2022 22:00,27-Feb-2022 23:00,0.0
27-Feb-2022 23:00,28-Feb-2022 00:00,83.0
28-Feb-2022 00:00,28-Feb-2022 01:00,0.0
28-Feb-2022 01:00,28-Feb-2022 02:00,0.0
28-Feb-2022 02:00,28-Feb-2022 03:00,0.0
28-Feb-2022 03:00,28-Feb-2022 04:00,0.0
28-Feb-2022 04:00,28-Feb-2022 05:00,0.0
28-Feb-2022 05:00,28-Feb-2022 06:00,0.0
28-Feb-2022 06:00,28-Feb-2022 07:00,223.821434328874
28-Feb-2022 07:00,28-Feb-2022 08:00,1220.17856567113
28-Feb-2022 08:00,28-Feb-2022 09:00,23.0
28-Feb-2022 09:00,28-Feb-2022 10:00,83.0
28-Feb-2022 10:00,28-Feb-2022 11:00,33.0
28-Feb-2022 11:00,28-Feb-2022 12:00,18.0
28-Feb-2022 12:00,28-Feb-2022 13:00,12.0
28-Feb-2022 13:00,28-Feb-2022 14:00,125.0
28-Feb-2022 14:00,28-Feb-2022 15:00,58.0
28-Feb-2022 15:00,28-Feb-2022 16:00,0.0
28-Feb-2022 16:00,28-Feb-2022 17:00,52.0
28-Feb-2022 17:00,28-Feb-2022 18:00,51.0
28-Feb-2022 18:00,28-Feb-2022 19:00,2966.04923409177
28-Feb-2022 19:00,28-Feb-2022 20:00,2430.95076590823
28-Feb-2022 20:00,28-Feb-2022 21:00,171.0
28-Feb-2022 21:00,28-Feb-2022 22:00,28.0
28-Feb-2022 22:00,28-Feb-2022 23:00,0.0
28-Feb-2022 23:00,01-Mar-2022 00:00,0.0
01-Mar-2022 00:00,01-Mar-2022 01:00,0.0
01-Mar-2022 01:00,01-Mar-2022 02:00,0.0
01-Mar-2022 02:00,01-Mar-2022 03:00,0.0
01-Mar-2022 03:00,01-Mar-2022 04:00,0.0
01-Mar-2022 04:00,01-Mar-2022 05:00,0.0
01-Mar-2022 05:00,01-Mar-2022 06:00,0.0
01-Mar-2022 06:00,01-Mar-2022 07:00,0.0
01-Mar-2022 07:00,01-Mar-2022 08:00,0.0
01-Mar-2022 08:00,01-Mar-2022 09:00,0.0
01-Mar-2022 09:00,01-Mar-2022 10:00,0.0
01-Mar-2022 10:00,01-Mar-2022 11:00,77.0
01-Mar-2022 11:00,01-Mar-2022 12:00,99.0
01-Mar-2022 12:00,01-Mar-2022 13:00,248.0
01-Mar-2022 13:00,01-Mar-2022 14:00,175.0
01-Mar-2022 14:00,01-Mar-2022 15:00,85.0
01-Mar-2022 15:00,01-Mar-2022 16:00,54.0
01-Mar-2022 16:00,01-Mar-2022 17:00,658.0
01-Mar-2022 17:00,01-Mar-2022 18:00,115.0
01-Mar-2022 18:00,01-Mar-2022 19:00,58.0
01-Mar-2022 19:00,01-Mar-2022 20:00,2652.0
01-Mar-2022 20:00,01-Mar-2022 21:00,38.2396332287287
01-Mar-2022 21:00,01-Mar-2022 22:00,116.760366771271
01-Mar-2022 22:00,01-Mar-2022 23:00,0.0
01-Mar-2022 23:00,02-Mar-2022 00:00,0.0
02-Mar-2022 00:00,02-Mar-2022 01:00,0.0
02-Mar-2022 01:00,02-Mar-2022 02:00,0.0
02-Mar-2022 02:00,02-Mar-2022 03:00,0.0
02-Mar-2022 03:00,02-Mar-2022 04:00,35.0
02-Mar-2022 04:00,02-Mar-2022 05:00,0.0
02-Mar-2022 05:00,02-Mar-2022 06:00,0.0
02-Mar-2022 06:00,02-Mar-2022 07:00,36.7385998185609
02-Mar-2022 07:00,02-Mar-2022 08:00,713.261400181439
02-Mar-2022 08:00,02-Mar-2022 09:00,656.0
02-Mar-2022 09:00,02-Mar-2022 10:00,1470.0
02-Mar-2022 10:00,02-Mar-2022 11:00,77.0
02-Mar-2022 11:00,02-Mar-2022 12:00,213.0
02-Mar-2022 12:00,02-Mar-2022 13:00,5.0
02-Mar-2022 13:00,02-Mar-2022 14:00,1225.27992283357
02-Mar-2022 14:00,02-Mar-2022 15:00,1841.72007716643
02-Mar-2022 15:00,02-Mar-2022 16:00,440.0
02-Mar-2022 16:00,02-Mar-2022 17:00,629.0
02-Mar-2022 17:00,02-Mar-2022 18:00,17.0
02-Mar-2022 18:00,02-Mar-2022 19:00,8.0
02-Mar-2022 19:00,02-Mar-2022 20:00,674.0
02-Mar-2022 20:00,02-Mar-2022 21:00,458.0
02-Mar-2022 21:00,02-Mar-2022 22:00,109.0
02-Mar-2022 22:00,02-Mar-2022 23:00,261.0
02-Mar-2022 23:00,03-Mar-2022 00:00,0.0
03-Mar-2022 00:00,03-Mar-2022 01:00,0.0
03-Mar-2022 01:00,03-Mar-2022 02:00,0.0
03-Mar-2022 02:00,03-Mar-2022 03:00,39.0
03-Mar-2022 03:00,03-Mar-2022 04:00,31.0
03-Mar-2022 04:00,03-Mar-2022 05:00,0.0
03-Mar-2022 05:00,03-Mar-2022 06:00,0.0
03-Mar-2022 06:00,03-Mar-2022 07:00,0.0
03-Mar-2022 07:00,03-Mar-2022 08:00,336.0
03-Mar-2022 08:00,03-Mar-2022 09:00,242.0
03-Mar-2022 09:00,03-Mar-2022 10:00,386.0
03-Mar-2022 10:00,03-Mar-2022 11:00,0.0
03-Mar-2022 11:00,03-Mar-2022 12:00,30.0
03-Mar-2022 12:00,03-Mar-2022 13:00,73.0
03-Mar-2022 13:00,03-Mar-2022 14:00,2270.0
03-Mar-2022 14:00,03-Mar-2022 15:00,118.0
03-Mar-2022 15:00,03-Mar-2022 16:00,610.0
03-Mar-2022 16:00,03-Mar-2022 17:00,628.69664717686
03-Mar-2022 17:00,03-Mar-2022 18:00,1350.30335282314
03-Mar-2022 18:00,03-Mar-2022 19:00,0.0
03-Mar-2022 19:00,03-Mar-2022 20:00,214.598933017016
03-Mar-2022 20:00,03-Mar-2022 21:00,258.401066982984
03-Mar-2022 21:00,03-Mar-2022 22:00,0.0
03-Mar-2022 22:00,03-Mar-2022 23:00,0.0
03-Mar-2022 23:00,04-Mar-2022 00:00,0.0
04-Mar-2022 00:00,04-Mar-2022 01:00,32.0
04-Mar-2022 01:00,04-Mar-2022 02:00,0.0
04-Mar-2022 02:00,04-Mar-2022 03:00,0.0
04-Mar-2022 03:00,04-Mar-2022 04:00,0.0
04-Mar-2022 04:00,04-Mar-2022 05:00,0.0
04-Mar-2022 05:00,04-Mar-2022 06:00,16.0
04-Mar-2022 06:00,04-Mar-2022 07:00,466.755049771584
04-Mar-2022 07:00,04-Mar-2022 08:00,1123.24495022842
04-Mar-2022 08:00,04-Mar-2022 09:00,55.0
04-Mar-2022 09:00,04-Mar-2022 10:00,43.0
04-Mar-2022 10:00,04-Mar-2022 11:00,38.0
04-Mar-2022 11:00,04-Mar-2022 12:00,71.0
04-Mar-2022 12:00,04-Mar-2022 13:00,59.0
04-Mar-2022 13:00,04-Mar-2022 14:00,23.0
04-Mar-2022 14:00,04-Mar-2022 15:00,0.0
04-Mar-2022 15:00,04-Mar-2022 16:00,0.0
04-Mar-2022 16:00,04-Mar-2022 17:00,0.0
04-Mar-2022 17:00,04-Mar-2022 18:00,0.0
04-Mar-2022 18:00,04-Mar-2022 19:00,2901.94941685569
04-Mar-2022 19:00,04-Mar-2022 20:00,512.050583144306
04-Mar-2022 20:00,04-Mar-2022 21:00,119.0
04-Mar-2022 21:00,04-Mar-2022 22:00,34.0
04-Mar-2022 22:00,04-Mar-2022 23:00,0.0
04-Mar-2022 23:00,05-Mar-2022 00:00,0.0
05-Mar-2022 00:00,05-Mar-2022 01:00,0.0
05-Mar-2022 01:00,05-Mar-2022 02:00,0.0
05-Mar-2022 02:00,05-Mar-2022 03:00,0.0
05-Mar-2022 03:00,05-Mar-2022 04:00,0.0
05-Mar-2022 04:00,05-Mar-2022 05:00,0.0
05-Mar-2022 05:00,05-Mar-2022 06:00,0.0
05-Mar-2022 06:00,05-Mar-2022 07:00,0.0
05-Mar-2022 07:00,05-Mar-2022 08:00,19.0
05-Mar-2022 08:00,05-Mar-2022 09:00,163.0
05-Mar-2022 09:00,05-Mar-2022 10:00,155.0
05-Mar-2022 10:00,05-Mar-2022 11:00,41.0
05-Mar-2022 11:00,05-Mar-2022 12:00,96.0
05-Mar-2022 12:00,05-Mar-2022 13:00,0.0
05-Mar-2022 13:00,05-Mar-2022 14:00,857.0
05-Mar-2022 14:00,05-Mar-2022 15:00,151.0
05-Mar-2022 15:00,05-Mar-2022 16:00,0.0
05-Mar-2022 16:00,05-Mar-2022 17:00,490.0
05-Mar-2022 17:00,05-Mar-2022 18:00,543.0
05-Mar-2022 18:00,05-Mar-2022 19:00,0.0
05-Mar-2022 19:00,05-Mar-2022 20:00,128.0
05-Mar-2022 20:00,05-Mar-2022 21:00,34.0
05-Mar-2022 21:00,05-Mar-2022 22:00,330.0
05-Mar-2022 22:00,05-Mar-2022 23:00,0.0
05-Mar-2022 23:00,06-Mar-2022 00:00,49.0
06-Mar-2022 00:00,06-Mar-2022 01:00,10.0
06-Mar-2022 01:00,06-Mar-2022 02:00,0.0
06-Mar-2022 02:00,06-Mar-2022 03:00,0.0
06-Mar-2022 03:00,06-Mar-2022 04:00,0.0
06-Mar-2022 04:00,06-Mar-2022 05:00,14.0
06-Mar-2022 05:00,06-Mar-2022 06:00,0.0
06-Mar-2022 06:00,06-Mar-2022 07:00,0.0
06-Mar-2022 07:00,06-Mar-2022 08:00,110.0
06-Mar-2022 08:00,06-Mar-2022 09:00,364.0
06-Mar-2022 09:00,06-Mar-2022 10:00,39.0
06-Mar-2022 10:00,06-Mar-2022 11:00,74.0
06-Mar-2022 11:00,06-Mar-2022 12:00,0.0
06-Mar-2022 12:00,06-Mar-2022 13:00,525.0
06-Mar-2022 13:00,06-Mar-2022 14:00,1684.95033328093
06-Mar-2022 14:00,06-Mar-2022 15:00,93.0496667190679
06-Mar-2022 15:00,06-Mar-2022 16:00,789.0
06-Mar-2022 16:00,06-Mar-2022 17:00,128.0
06-Mar-2022 17:00,06-Mar-2022 18:00,23.0
06-Mar-2022 18:00,06-Mar-2022 19:00,0.0
06-Mar-2022 19:00,06-Mar-2022 20:00,59.0
06-Mar-2022 20:00,06-Mar-2022 21:00,274.0
06-Mar-2022 21:00,06-Mar-2022 22:00,0.0
06-Mar-2022 22:00,06-Mar-2022 23:00,0.0
06-Mar-2022 23:00,07-Mar-2022 00:00,0.0
07-Mar-2022 00:00,07-Mar-2022 01:00,0.0
07-Mar-2022 01:00,07-Mar-2022 02:00,0.0
07-Mar-2022 02:00,07-Mar-2022 03:00,0.0
07-Mar-2022 03:00,07-Mar-2022 04:00,0.0
07-Mar-2022 04:00,07-Mar-2022 05:00,0.0
07-Mar-2022 05:00,07-Mar-2022 06:00,0.0
07-Mar-2022 06:00,07-Mar-2022 07:00,0.0
07-Mar-2022 07:00,07-Mar-2022 08:00,0.0
07-Mar-2022 08:00,07-Mar-2022 09:00,0.0
07-Mar-2022 09:00,07-Mar-2022 10:00,789.0
07-Mar-2022 10:00,07-Mar-2022 11:00,375.633969330914
07-Mar-2022 11:00,07-Mar-2022 12:00,143.366030669086
07-Mar-2022 12:00,07-Mar-2022 13:00,890.0
07-Mar-2022 13:00,07-Mar-2022 14:00,12.0
07-Mar-2022 14:00,07-Mar-2022 15:00,0.0
07-Mar-2022 15:00,07-Mar-2022 16:00,18.0
07-Mar-2022 16:00,07-Mar-2022 17:00,0.0
07-Mar-2022 17:00,07-Mar-2022 18:00,16.0
07-Mar-2022 18:00,07-Mar-2022 19:00,32.0
07-Mar-2022 19:00,07-Mar-2022 20:00,81.0
07-Mar-2022 20:00,07-Mar-2022 21:00,389.0
07-Mar-2022 21:00,07-Mar-2022 22:00,0.0
07-Mar-2022 22:00,07-Mar-2022 23:00,71.0
07-Mar-2022 23:00,08-Mar-2022 00:00,109.0
08-Mar-2022 00:00,08-Mar-2022 01:00,0.0
08-Mar-2022 01:00,08-Mar-2022 02:00,0.0
08-Mar-2022 02:00,08-Mar-2022 03:00,0.0
08-Mar-2022 03:00,08-Mar-2022 04:00,0.0
08-Mar-2022 04:00,08-Mar-2022 05:00,8.0
08-Mar-2022 05:00,08-Mar-2022 06:00,0.0
08-Mar-2022 06:00,08-Mar-2022 07:00,464.0
08-Mar-2022 07:00,08-Mar-2022 08:00,1778.20061886007
08-Mar-2022 08:00,08-Mar-2022 09:00,260.799381139931
08-Mar-2022 09:00,08-Mar-2022 10:00,17.0
08-Mar-2022 10:00,08-Mar-2022 11:00,0.0
08-Mar-2022 11:00,08-Mar-2022 12:00,0.0
08-Mar-2022 12:00,08-Mar-2022 13:00,0.0
08-Mar-2022 13:00,08-Mar-2022 14:00,157.979678455914
08-Mar-2022 14:00,08-Mar-2022 15:00,186.718251130419
08-Mar-2022 15:00,08-Mar-2022 16:00,268.82863738163
08-Mar-2022 16:00,08-Mar-2022 17:00,230.0
08-Mar-2022 17:00,08-Mar-2022 18:00,0.0
08-Mar-2022 18:00,08-Mar-2022 19:00,139.0
08-Mar-2022 19:00,08-Mar-2022 20:00,24.0
08-Mar-2022 20:00,08-Mar-2022 21:00,0.0
08-Mar-2022 21:00,08-Mar-2022 22:00,143.0
08-Mar-2022 22:00,08-Mar-2022 23:00,0.0
08-Mar-2022 23:00,09-Mar-2022 00:00,0.0
09-Mar-2022 00:00,09-Mar-2022 01:00,0.0
09-Mar-2022 01:00,09-Mar-2022 02:00,0.0
09-Mar-2022 02:00,09-Mar-2022 03:00,0.0
09-Mar-2022 03:00,09-Mar-2022 04:00,0.0
09-Mar-2022 04:00,09-Mar-2022 05:00,0.0
09-Mar-2022 05:00,09-Mar-2022 06:00,0.0
09-Mar-2022 06:00,09-Mar-2022 07:00,176.0
09-Mar-2022 07:00,09-Mar-2022 08:00,1499.0
09-Mar-2022 08:00,09-Mar-2022 09:00,289.0
09-Mar-2022 09:00,09-Mar-2022 10:00,0.0
09-Mar-2022 10:00,09-Mar-2022 11:00,28.0
09-Mar-2022 11:00,09-Mar-2022 12:00,166.0
09-Mar-2022 12:00,09-Mar-2022 13:00,1482.0
09-Mar-2022 13:00,09-Mar-2022 14:00,311.0
09-Mar-2022 14:00,09-Mar-2022 15:00,997.0
09-Mar-2022 15:00,09-Mar-2022 16:00,35.0
09-Mar-2022 16:00,09-Mar-2022 17:00,221.220836248062
09-Mar-2022 17:00,09-Mar-2022 18:00,300.779163751938
09-Mar-2022 18:00,09-Mar-2022 19:00,875.0
09-Mar-2022 19:00,09-Mar-2022 20:00,263.0
09-Mar-2022 20:00,09-Mar-2022 21:00,304.0
09-Mar-2022 21:00,09-Mar-2022 22:00,54.0
09-Mar-2022 22:00,09-Mar-2022 23:00,0.0
09-Mar-2022 23:00,10-Mar-2022 00:00,0.0
10-Mar-2022 00:00,10-Mar-2022 01:00,0.0
10-Mar-2022 01:00,10-Mar-2022 02:00,0.0
10-Mar-2022 02:00,10-Mar-2022 03:00,0.0
10-Mar-2022 03:00,10-Mar-2022 04:00,0.0
10-Mar-2022 04:00,10-Mar-2022 05:00,32.0
10-Mar-2022 05:00,10-Mar-2022 06:00,0.0
10-Mar-2022 06:00,10-Mar-2022 07:00,0.0
10-Mar-2022 07:00,10-Mar-2022 08:00,0.0
10-Mar-2022 08:00,10-Mar-2022 09:00,0.0
10-Mar-2022 09:00,10-Mar-2022 10:00,0.0
10-Mar-2022 10:00,10-Mar-2022 11:00,0.0
10-Mar-2022 11:00,10-Mar-2022 12:00,0.0
10-Mar-2022 12:00,10-Mar-2022 13:00,330.0
10-Mar-2022 13:00,10-Mar-2022 14:00,3835.0
10-Mar-2022 14:00,10-Mar-2022 15:00,0.0
10-Mar-2022 15:00,10-Mar-2022 16:00,0.0
10-Mar-2022 16:00,10-Mar-2022 17:00,584.0
10-Mar-2022 17:00,10-Mar-2022 18:00,82.3101603734586
10-Mar-2022 18:00,10-Mar-2022 19:00,320.689839626541
10-Mar-2022 19:00,10-Mar-2022 20:00,45.0
10-Mar-2022 20:00,10-Mar-2022 21:00,259.0
10-Mar-2022 21:00,10-Mar-2022 22:00,541.970661676001
10-Mar-2022 22:00,10-Mar-2022 23:00,923.029338323999
10-Mar-2022 23:00,11-Mar-2022 00:00,0.0
11-Mar-2022 00:00,11-Mar-2022 01:00,0.0
11-Mar-2022 01:00,11-Mar-2022 02:00,0.0
11-Mar-2022 02:00,11-Mar-2022 03:00,0.0
11-Mar-2022 03:00,11-Mar-2022 04:00,0.0
11-Mar-2022 04:00,11-Mar-2022 05:00,0.0
11-Mar-2022 05:00,11-Mar-2022 06:00,0.0
11-Mar-2022 06:00,11-Mar-2022 07:00,228.592387189237
11-Mar-2022 07:00,11-Mar-2022 08:00,629.407612810763
11-Mar-2022 08:00,11-Mar-2022 09:00,40.0
11-Mar-2022 09:00,11-Mar-2022 10:00,0.0
11-Mar-2022 10:00,11-Mar-2022 11:00,119.0
11-Mar-2022 11:00,11-Mar-2022 12:00,3916.53734913775
11-Mar-2022 12:00,11-Mar-2022 13:00,1034.72470949706
11-Mar-2022 13:00,11-Mar-2022 14:00,827.737941365186
11-Mar-2022 14:00,11-Mar-2022 15:00,20.0
11-Mar-2022 15:00,11-Mar-2022 16:00,35.0
11-Mar-2022 16:00,11-Mar-2022 17:00,2016.0
11-Mar-2022 17:00,11-Mar-2022 18:00,52.0
11-Mar-2022 18:00,11-Mar-2022 19:00,1252.0
11-Mar-2022 19:00,11-Mar-2022 20:00,56.0
11-Mar-2022 20:00,11-Mar-2022 21:00,1114.0
11-Mar-2022 21:00,11-Mar-2022 22:00,27.0
11-Mar-2022 22:00,11-Mar-2022 23:00,0.0
11-Mar-2022 23:00,12-Mar-2022 00:00,96.0
12-Mar-2022 00:00,12-Mar-2022 01:00,0.0
12-Mar-2022 01:00,12-Mar-2022 02:00,0.0
12-Mar-2022 02:00,12-Mar-2022 03:00,0.0
12-Mar-2022 03:00,12-Mar-2022 04:00,0.0
12-Mar-2022 04:00,12-Mar-2022 05:00,0.0
12-Mar-2022 05:00,12-Mar-2022 06:00,0.0
12-Mar-2022 06:00,12-Mar-2022 07:00,25.0
12-Mar-2022 07:00,12-Mar-2022 08:00,26.0
12-Mar-2022 08:00,12-Mar-2022 09:00,0.0
