Source,Date,Hour,Count
P1 Apple Watch,2022-04-22,20,267
P1 Apple Watch,2022-04-22,20,18
P1 Apple Watch,2022-04-22,20,19
P1 Apple Watch,2022-04-22,20,164
P1 Apple Watch,2022-04-22,20,232
P1 Apple Watch,2022-04-22,20,8
P1 Apple Watch,2022-04-22,20,19
P1 Apple Watch,2022-04-22,21,39
P1 Apple Watch,2022-04-22,21,20
P1 Apple Watch,2022-04-22,21,16
P1 Apple Watch,2022-04-22,23,6
P1 Apple Watch,2022-04-22,23,39
P1 Apple Watch,2022-04-22,23,19
P1 Apple Watch,2022-04-22,23,13
P1 Apple Watch,2022-04-22,23,10
P1 Apple Watch,2022-04-22,23,53
P1 Apple Watch,2022-04-22,23,8
P1 Apple Watch,2022-04-22,23,18
P1 Apple Watch,2022-04-23,00,16
P1 iPhone SE,2022-04-23,00,20
P1 Apple Watch,2022-04-23,00,7
P1 Apple Watch,2022-04-23,00,15
P1 Apple Watch,2022-04-23,05,32
P1 Apple Watch,2022-04-23,07,44
P1 Apple Watch,2022-04-23,07,22
P1 Apple Watch,2022-04-23,09,16
P1 Apple Watch,2022-04-23,10,883
P1 Apple Watch,2022-04-23,10,24
P1 iPhone SE,2022-04-23,10,900
P1 Apple Watch,2022-04-23,10,437
P1 iPhone SE,2022-04-23,10,584
P1 Apple Watch,2022-04-23,10,9
P1 Apple Watch,2022-04-23,11,32
P1 Apple Watch,2022-04-23,12,660
P1 Apple Watch,2022-04-23,12,110
P1 Apple Watch,2022-04-23,12,119
P1 Apple Watch,2022-04-23,12,115
P1 Apple Watch,2022-04-23,12,115
P1 Apple Watch,2022-04-23,12,108
P1 Apple Watch,2022-04-23,12,65
P1 Apple Watch,2022-04-23,12,50
P1 Apple Watch,2022-04-23,12,40
P1 Apple Watch,2022-04-23,12,13
P1 Apple Watch,2022-04-23,12,34
P1 iPhone SE,2022-04-23,11,17
P1 iPhone SE,2022-04-23,11,61
P1 iPhone SE,2022-04-23,12,1010
P1 iPhone SE,2022-04-23,12,601
P1 iPhone SE,2022-04-23,12,20
P1 iPhone SE,2022-04-23,13,20
P1 iPhone SE,2022-04-23,13,429
P1 Apple Watch,2022-04-23,13,23
P1 Apple Watch,2022-04-23,13,50
P1 Apple Watch,2022-04-23,13,92
P1 Apple Watch,2022-04-23,13,108
P1 Apple Watch,2022-04-23,13,91
P1 iPhone SE,2022-04-23,13,416
P1 Apple Watch,2022-04-23,13,104
P1 Apple Watch,2022-04-23,13,94
P1 Apple Watch,2022-04-23,13,67
P1 Apple Watch,2022-04-23,13,58
P1 Apple Watch,2022-04-23,13,42
P1 Apple Watch,2022-04-23,13,24
P1 Apple Watch,2022-04-23,14,4
P1 Apple Watch,2022-04-23,14,32
P1 iPhone SE,2022-04-23,17,25
P1 iPhone SE,2022-04-23,18,145
P1 iPhone SE,2022-04-23,18,574
P1 iPhone SE,2022-04-23,18,131
P1 Apple Watch,2022-04-23,17,19
P1 Apple Watch,2022-04-23,18,54
P1 Apple Watch,2022-04-23,18,6
P1 Apple Watch,2022-04-23,18,38
P1 Apple Watch,2022-04-23,18,29
P1 Apple Watch,2022-04-23,18,3
P1 Apple Watch,2022-04-23,18,49
P1 Apple Watch,2022-04-23,18,59
P1 Apple Watch,2022-04-23,18,43
P1 Apple Watch,2022-04-23,18,20
P1 Apple Watch,2022-04-23,18,130
P1 Apple Watch,2022-04-23,18,78
P1 Apple Watch,2022-04-23,18,39
P1 Apple Watch,2022-04-23,18,121
P1 Apple Watch,2022-04-23,18,189
P1 Apple Watch,2022-04-23,19,216
P1 Apple Watch,2022-04-23,19,19
P1 Apple Watch,2022-04-23,19,19
P1 Apple Watch,2022-04-23,19,25
P1 Apple Watch,2022-04-23,19,12
P1 Apple Watch,2022-04-23,20,10
P1 Apple Watch,2022-04-23,20,69
P1 Apple Watch,2022-04-23,20,6
P1 Apple Watch,2022-04-23,20,17
P1 Apple Watch,2022-04-23,20,23
P1 Apple Watch,2022-04-23,20,46
P1 Apple Watch,2022-04-23,20,29
P1 Apple Watch,2022-04-23,20,6
P1 Apple Watch,2022-04-23,20,9
P1 Apple Watch,2022-04-23,20,17
P1 Apple Watch,2022-04-23,20,34
P1 Apple Watch,2022-04-23,20,33
P1 iPhone SE,2022-04-23,19,235
P1 iPhone SE,2022-04-23,19,39
P1 iPhone SE,2022-04-23,20,77
P1 iPhone SE,2022-04-23,20,10
P1 iPhone SE,2022-04-23,20,99
P1 iPhone SE,2022-04-23,20,63
P1 Apple Watch,2022-04-23,21,8
P1 Apple Watch,2022-04-23,22,13
P1 Apple Watch,2022-04-23,22,2
P1 Apple Watch,2022-04-23,22,15
P1 Apple Watch,2022-04-23,22,56
P1 Apple Watch,2022-04-23,22,18
P1 iPhone SE,2022-04-23,22,19
P1 Apple Watch,2022-04-23,23,16
P1 Apple Watch,2022-04-23,23,22
P1 Apple Watch,2022-04-23,23,41
P1 Apple Watch,2022-04-23,23,13
P1 Apple Watch,2022-04-23,23,28
P1 Apple Watch,2022-04-24,05,8
P1 Apple Watch,2022-04-24,07,448
P1 Apple Watch,2022-04-24,07,116
P1 Apple Watch,2022-04-24,07,52
P1 Apple Watch,2022-04-24,07,58
P1 Apple Watch,2022-04-24,07,5
P1 Apple Watch,2022-04-24,07,525
P1 Apple Watch,2022-04-24,07,16
P1 Apple Watch,2022-04-24,07,8
P1 Apple Watch,2022-04-24,07,6
P1 Apple Watch,2022-04-24,07,18
P1 Apple Watch,2022-04-24,08,28
P1 Apple Watch,2022-04-24,08,68
P1 Apple Watch,2022-04-24,08,37
P1 Apple Watch,2022-04-24,08,18
P1 Apple Watch,2022-04-24,08,16
P1 Apple Watch,2022-04-24,08,137
P1 Apple Watch,2022-04-24,08,13
P1 Apple Watch,2022-04-24,08,20
P1 Apple Watch,2022-04-24,08,28
P1 Apple Watch,2022-04-24,09,9
P1 Apple Watch,2022-04-24,09,126
P1 Apple Watch,2022-04-24,09,13
P1 iPhone SE,2022-04-24,07,702
P1 iPhone SE,2022-04-24,07,401
P1 iPhone SE,2022-04-24,08,107
P1 iPhone SE,2022-04-24,08,125
P1 iPhone SE,2022-04-24,08,46
P1 Apple Watch,2022-04-24,09,51
P1 Apple Watch,2022-04-24,09,29
P1 Apple Watch,2022-04-24,10,6
P1 Apple Watch,2022-04-24,10,3
P1 Apple Watch,2022-04-24,10,126
P1 Apple Watch,2022-04-24,11,32
P1 Apple Watch,2022-04-24,11,290
P1 Apple Watch,2022-04-24,11,44
P1 Apple Watch,2022-04-24,11,38
P1 Apple Watch,2022-04-24,11,9
P1 Apple Watch,2022-04-24,12,16
P1 Apple Watch,2022-04-24,12,16
P1 Apple Watch,2022-04-24,12,4
P1 Apple Watch,2022-04-24,12,10
P1 Apple Watch,2022-04-24,12,422
P1 Apple Watch,2022-04-24,12,62
P1 Apple Watch,2022-04-24,12,5
P1 Apple Watch,2022-04-24,13,17
P1 Apple Watch,2022-04-24,13,8
P1 Apple Watch,2022-04-24,13,4
P1 Apple Watch,2022-04-24,13,24
P1 Apple Watch,2022-04-24,13,17
P1 Apple Watch,2022-04-24,13,14
P1 iPhone SE,2022-04-24,11,24
P1 iPhone SE,2022-04-24,11,56
P1 iPhone SE,2022-04-24,12,11
P1 iPhone SE,2022-04-24,12,93
P1 iPhone SE,2022-04-24,14,456
P1 Apple Watch,2022-04-24,14,65
P1 Apple Watch,2022-04-24,14,46
P1 Apple Watch,2022-04-24,14,36
P1 Apple Watch,2022-04-24,14,44
P1 Apple Watch,2022-04-24,14,27
P1 Apple Watch,2022-04-24,14,100
P1 Apple Watch,2022-04-24,14,113
P1 Apple Watch,2022-04-24,14,46
P1 Apple Watch,2022-04-24,14,5
P1 Apple Watch,2022-04-24,14,40
P1 Apple Watch,2022-04-24,14,114
P1 Apple Watch,2022-04-24,14,4
P1 Apple Watch,2022-04-24,14,533
P1 Apple Watch,2022-04-24,14,7
P1 Apple Watch,2022-04-24,14,19
P1 Apple Watch,2022-04-24,14,199
P1 Apple Watch,2022-04-24,15,58
P1 Apple Watch,2022-04-24,15,7
P1 Apple Watch,2022-04-24,15,51
P1 Apple Watch,2022-04-24,15,291
P1 Apple Watch,2022-04-24,15,175
P1 Apple Watch,2022-04-24,15,3
P1 Apple Watch,2022-04-24,15,16
P1 Apple Watch,2022-04-24,15,16
P1 Apple Watch,2022-04-24,15,15
P1 Apple Watch,2022-04-24,15,48
P1 Apple Watch,2022-04-24,15,78
P1 Apple Watch,2022-04-24,15,20
P1 Apple Watch,2022-04-24,15,65
P1 Apple Watch,2022-04-24,15,60
P1 Apple Watch,2022-04-24,15,82
P1 Apple Watch,2022-04-24,15,118
P1 Apple Watch,2022-04-24,15,52
P1 iPhone SE,2022-04-24,14,612
P1 iPhone SE,2022-04-24,14,145
P1 iPhone SE,2022-04-24,15,197
P1 iPhone SE,2022-04-24,15,240
P1 iPhone SE,2022-04-24,15,41
P1 iPhone SE,2022-04-24,15,819
P1 iPhone SE,2022-04-24,15,140
P1 iPhone SE,2022-04-24,15,241
P1 Apple Watch,2022-04-24,15,467
P1 Apple Watch,2022-04-24,15,56
P1 Apple Watch,2022-04-24,15,8
P1 Apple Watch,2022-04-24,16,18
P1 Apple Watch,2022-04-24,16,25
P1 Apple Watch,2022-04-24,16,28
P1 Apple Watch,2022-04-24,16,111
P1 Apple Watch,2022-04-24,16,111
P1 Apple Watch,2022-04-24,16,131
P1 Apple Watch,2022-04-24,16,18
P1 iPhone SE,2022-04-24,16,486
P1 Apple Watch,2022-04-24,16,167
P1 Apple Watch,2022-04-24,16,101
P1 Apple Watch,2022-04-24,17,28
P1 iPhone SE,2022-04-24,16,8
P1 iPhone SE,2022-04-24,17,12
P1 Apple Watch,2022-04-24,17,43
P1 Apple Watch,2022-04-24,17,13
P1 Apple Watch,2022-04-24,18,31
P1 Apple Watch,2022-04-24,18,24
P1 Apple Watch,2022-04-24,18,12
P1 Apple Watch,2022-04-24,18,48
P1 Apple Watch,2022-04-24,18,82
P1 Apple Watch,2022-04-24,18,38
P1 Apple Watch,2022-04-24,18,25
P1 Apple Watch,2022-04-24,18,4
P1 Apple Watch,2022-04-24,18,8
P1 Apple Watch,2022-04-24,19,18
P1 Apple Watch,2022-04-24,19,8
P1 Apple Watch,2022-04-24,19,19
P1 Apple Watch,2022-04-24,19,11
P1 Apple Watch,2022-04-24,19,21
P1 Apple Watch,2022-04-24,19,2
P1 Apple Watch,2022-04-24,19,48
P1 Apple Watch,2022-04-24,19,12
P1 Apple Watch,2022-04-24,21,44
P1 Apple Watch,2022-04-24,21,53
P1 Apple Watch,2022-04-24,21,20
P1 Apple Watch,2022-04-24,21,29
P1 Apple Watch,2022-04-24,21,45
P1 Apple Watch,2022-04-24,21,37
P1 Apple Watch,2022-04-24,21,33
P1 Apple Watch,2022-04-24,21,23
P1 Apple Watch,2022-04-24,21,10
P1 Apple Watch,2022-04-24,21,55
P1 Apple Watch,2022-04-24,21,6
P1 Apple Watch,2022-04-24,21,25
P1 Apple Watch,2022-04-24,21,48
P1 iPhone SE,2022-04-24,18,98
P1 iPhone SE,2022-04-24,18,201
P1 Apple Watch,2022-04-24,22,8
P1 Apple Watch,2022-04-24,22,16
P1 Apple Watch,2022-04-24,23,45
P1 Apple Watch,2022-04-24,23,15
P1 Apple Watch,2022-04-24,23,20
P1 Apple Watch,2022-04-24,23,12
P1 Apple Watch,2022-04-24,23,17
P1 Apple Watch,2022-04-24,23,8
P1 Apple Watch,2022-04-24,23,27
P1 Apple Watch,2022-04-24,23,93
P1 Apple Watch,2022-04-25,03,1
P1 iPhone SE,2022-04-25,05,13
P1 iPhone SE,2022-04-25,11,31
P1 iPhone SE,2022-04-25,11,69
P1 iPhone SE,2022-04-25,12,93
P1 iPhone SE,2022-04-25,12,848
P1 iPhone SE,2022-04-25,12,1210
P1 iPhone SE,2022-04-25,12,1222
P1 iPhone SE,2022-04-25,13,1183
P1 iPhone SE,2022-04-25,13,949
P1 iPhone SE,2022-04-25,13,994
P1 iPhone SE,2022-04-25,13,824
P1 Apple Watch,2022-04-25,04,16
P1 Apple Watch,2022-04-25,12,64
P1 Apple Watch,2022-04-25,12,95
P1 Apple Watch,2022-04-25,12,132
P1 Apple Watch,2022-04-25,12,101
P1 Apple Watch,2022-04-25,12,122
P1 Apple Watch,2022-04-25,12,122
P1 Apple Watch,2022-04-25,12,79
P1 Apple Watch,2022-04-25,12,1228
P1 Apple Watch,2022-04-25,12,121
P1 Apple Watch,2022-04-25,12,84
P1 Apple Watch,2022-04-25,12,1187
P1 Apple Watch,2022-04-25,13,102
P1 Apple Watch,2022-04-25,13,981
P1 Apple Watch,2022-04-25,13,33
P1 Apple Watch,2022-04-25,13,31
P1 Apple Watch,2022-04-25,13,117
P1 Apple Watch,2022-04-25,13,115
P1 Apple Watch,2022-04-25,13,124
P1 Apple Watch,2022-04-25,13,24
P1 Apple Watch,2022-04-25,13,109
P1 Apple Watch,2022-04-25,13,67
P1 Apple Watch,2022-04-25,13,75
P1 Apple Watch,2022-04-25,13,10
P1 Apple Watch,2022-04-25,13,101
P1 Apple Watch,2022-04-25,13,118
P1 Apple Watch,2022-04-25,13,91
P1 Apple Watch,2022-04-25,13,4
P1 Apple Watch,2022-04-25,13,99
P1 Apple Watch,2022-04-25,13,112
P1 Apple Watch,2022-04-25,13,83
P1 Apple Watch,2022-04-25,13,64
P1 Apple Watch,2022-04-25,13,106
P1 Apple Watch,2022-04-25,13,41
P1 Apple Watch,2022-04-25,13,22
P1 Apple Watch,2022-04-25,13,38
P1 Apple Watch,2022-04-25,13,105
P1 Apple Watch,2022-04-25,13,79
P1 Apple Watch,2022-04-25,13,61
P1 iPhone SE,2022-04-25,13,408
P1 iPhone SE,2022-04-26,09,8
P1 iPhone SE,2022-04-26,13,22
P1 iPhone SE,2022-04-26,14,27
P1 iPhone SE,2022-04-26,21,493
P1 iPhone SE,2022-04-26,22,118
P1 iPhone SE,2022-04-26,22,313
P1 iPhone SE,2022-04-26,22,395
P1 Apple Watch,2022-04-25,13,862
P1 Apple Watch,2022-04-25,13,105
P1 Apple Watch,2022-04-25,13,903
P1 Apple Watch,2022-04-25,14,16
P1 Apple Watch,2022-04-25,14,729
P1 Apple Watch,2022-04-25,14,119
P1 Apple Watch,2022-04-25,14,112
P1 Apple Watch,2022-04-25,14,109
P1 Apple Watch,2022-04-25,14,110
P1 Apple Watch,2022-04-25,14,93
P1 Apple Watch,2022-04-25,14,94
P1 Apple Watch,2022-04-25,14,4
P1 Apple Watch,2022-04-25,14,111
P1 Apple Watch,2022-04-25,14,68
P1 Apple Watch,2022-04-25,14,63
P1 Apple Watch,2022-04-25,14,116
P1 Apple Watch,2022-04-25,14,108
P1 Apple Watch,2022-04-25,14,108
P1 Apple Watch,2022-04-25,14,106
P1 Apple Watch,2022-04-25,14,113
P1 Apple Watch,2022-04-25,14,105
P1 Apple Watch,2022-04-25,14,12
P1 Apple Watch,2022-04-25,14,112
P1 Apple Watch,2022-04-25,14,24
P1 Apple Watch,2022-04-25,14,126
P1 Apple Watch,2022-04-25,14,104
P1 Apple Watch,2022-04-25,14,124
P1 Apple Watch,2022-04-25,14,84
P1 Apple Watch,2022-04-25,14,79
P1 Apple Watch,2022-04-25,14,116
P1 Apple Watch,2022-04-25,14,95
P1 Apple Watch,2022-04-25,14,61
P1 Apple Watch,2022-04-25,15,95
P1 Apple Watch,2022-04-25,15,101
P1 Apple Watch,2022-04-25,15,81
P1 Apple Watch,2022-04-25,15,44
P1 Apple Watch,2022-04-25,15,83
P1 Apple Watch,2022-04-25,15,96
P1 Apple Watch,2022-04-25,15,64
P1 Apple Watch,2022-04-25,15,30
P1 Apple Watch,2022-04-25,15,901
P1 Apple Watch,2022-04-25,15,973
P1 Apple Watch,2022-04-25,15,111
P1 Apple Watch,2022-04-25,15,119
P1 Apple Watch,2022-04-25,15,12
P1 Apple Watch,2022-04-25,15,108
P1 Apple Watch,2022-04-25,15,34
P1 Apple Watch,2022-04-25,15,5
P1 Apple Watch,2022-04-25,15,92
P1 Apple Watch,2022-04-25,15,93
P1 Apple Watch,2022-04-25,15,115
P1 Apple Watch,2022-04-25,15,106
P1 Apple Watch,2022-04-25,15,28
P1 Apple Watch,2022-04-25,15,113
P1 Apple Watch,2022-04-25,15,81
P1 Apple Watch,2022-04-25,15,111
P1 Apple Watch,2022-04-25,15,106
P1 Apple Watch,2022-04-25,15,106
P1 Apple Watch,2022-04-25,15,100
P1 Apple Watch,2022-04-25,15,83
P1 Apple Watch,2022-04-25,15,41
P1 Apple Watch,2022-04-25,15,16
P1 Apple Watch,2022-04-25,15,18
P1 Apple Watch,2022-04-25,15,27
P1 Apple Watch,2022-04-25,16,56
P1 Apple Watch,2022-04-25,16,19
P1 Apple Watch,2022-04-25,16,29
P1 Apple Watch,2022-04-25,16,16
P1 Apple Watch,2022-04-25,16,41
P1 Apple Watch,2022-04-25,16,22
P1 Apple Watch,2022-04-25,16,17
P1 Apple Watch,2022-04-25,16,24
P1 Apple Watch,2022-04-25,16,3
P1 Apple Watch,2022-04-25,17,48
P1 Apple Watch,2022-04-25,17,9
P1 Apple Watch,2022-04-25,17,55
P1 Apple Watch,2022-04-25,17,8
P1 Apple Watch,2022-04-25,17,7
P1 Apple Watch,2022-04-25,17,89
P1 Apple Watch,2022-04-25,18,5
P1 Apple Watch,2022-04-25,18,8
P1 Apple Watch,2022-04-25,19,45
P1 Apple Watch,2022-04-25,19,33
P1 Apple Watch,2022-04-25,19,28
P1 Apple Watch,2022-04-25,19,50
P1 Apple Watch,2022-04-25,19,8
P1 Apple Watch,2022-04-25,19,36
P1 Apple Watch,2022-04-25,19,12
P1 Apple Watch,2022-04-25,19,135
P1 Apple Watch,2022-04-25,19,16
P1 Apple Watch,2022-04-25,19,3
P1 Apple Watch,2022-04-25,19,1
P1 Apple Watch,2022-04-25,19,45
P1 Apple Watch,2022-04-25,19,6
P1 Apple Watch,2022-04-25,19,28
P1 Apple Watch,2022-04-25,20,13
P1 Apple Watch,2022-04-25,20,150
P1 Apple Watch,2022-04-25,21,30
P1 Apple Watch,2022-04-25,21,24
P1 Apple Watch,2022-04-25,21,10
P1 Apple Watch,2022-04-25,23,21
P1 Apple Watch,2022-04-26,06,27
P1 Apple Watch,2022-04-26,06,20
P1 Apple Watch,2022-04-26,06,4
P1 Apple Watch,2022-04-26,06,18
P1 Apple Watch,2022-04-26,06,76
P1 Apple Watch,2022-04-26,06,29
P1 Apple Watch,2022-04-26,06,120
P1 Apple Watch,2022-04-26,06,72
P1 Apple Watch,2022-04-26,06,48
P1 Apple Watch,2022-04-26,07,115
P1 Apple Watch,2022-04-26,07,100
P1 Apple Watch,2022-04-26,07,41
P1 Apple Watch,2022-04-26,07,371
P1 Apple Watch,2022-04-26,07,9
P1 Apple Watch,2022-04-26,07,37
P1 Apple Watch,2022-04-26,07,42
P1 Apple Watch,2022-04-26,07,30
P1 Apple Watch,2022-04-26,07,20
P1 Apple Watch,2022-04-26,07,102
P1 Apple Watch,2022-04-26,07,101
P1 Apple Watch,2022-04-26,07,38
P1 Apple Watch,2022-04-26,07,2
P1 Apple Watch,2022-04-26,07,80
P1 Apple Watch,2022-04-26,08,19
P1 Apple Watch,2022-04-26,08,71
P1 Apple Watch,2022-04-26,09,11
P1 Apple Watch,2022-04-26,09,16
P1 Apple Watch,2022-04-26,09,22
P1 Apple Watch,2022-04-26,16,30
P1 Apple Watch,2022-04-26,16,28
P1 Apple Watch,2022-04-26,17,19
P1 Apple Watch,2022-04-26,17,41
P1 Apple Watch,2022-04-26,17,4
P1 Apple Watch,2022-04-26,17,144
P1 Apple Watch,2022-04-26,18,32
P1 Apple Watch,2022-04-26,18,33
P1 Apple Watch,2022-04-26,19,23
P1 Apple Watch,2022-04-26,19,12
P1 Apple Watch,2022-04-26,19,35
P1 Apple Watch,2022-04-26,19,50
P1 Apple Watch,2022-04-26,19,17
P1 Apple Watch,2022-04-26,19,3
P1 Apple Watch,2022-04-26,20,122
P1 Apple Watch,2022-04-26,21,484
P1 Apple Watch,2022-04-26,21,25
P1 Apple Watch,2022-04-26,22,29
P1 Apple Watch,2022-04-26,22,20
P1 Apple Watch,2022-04-26,22,180
P1 Apple Watch,2022-04-26,22,5
P1 Apple Watch,2022-04-26,22,33
P1 Apple Watch,2022-04-26,22,12
P1 Apple Watch,2022-04-26,22,609
P1 Apple Watch,2022-04-26,22,4
P1 Apple Watch,2022-04-26,22,29
P1 Apple Watch,2022-04-26,22,9
P1 Apple Watch,2022-04-26,22,25
P1 Apple Watch,2022-04-26,22,33
P1 Apple Watch,2022-04-26,22,15
P1 Apple Watch,2022-04-26,23,36
P1 Apple Watch,2022-04-26,23,24
P1 Apple Watch,2022-04-26,23,10
P1 Apple Watch,2022-04-26,23,2
P1 Apple Watch,2022-04-26,23,8
P1 Apple Watch,2022-04-26,23,47
P1 iPhone SE,2022-04-27,04,22
P1 Apple Watch,2022-04-27,06,44
P1 Apple Watch,2022-04-27,06,255
P1 Apple Watch,2022-04-27,07,136
P1 Apple Watch,2022-04-27,07,106
P1 Apple Watch,2022-04-27,07,104
P1 Apple Watch,2022-04-27,07,61
P1 Apple Watch,2022-04-27,07,2
P1 Apple Watch,2022-04-27,07,16
P1 Apple Watch,2022-04-27,07,3
P1 Apple Watch,2022-04-27,07,92
P1 Apple Watch,2022-04-27,07,89
P1 Apple Watch,2022-04-27,07,100
P1 Apple Watch,2022-04-27,07,99
P1 Apple Watch,2022-04-27,07,99
P1 Apple Watch,2022-04-27,07,100
P1 Apple Watch,2022-04-27,07,104
P1 Apple Watch,2022-04-27,07,97
P1 Apple Watch,2022-04-27,07,24
P1 Apple Watch,2022-04-27,07,47
P1 Apple Watch,2022-04-27,07,128
P1 Apple Watch,2022-04-27,07,82
P1 Apple Watch,2022-04-27,07,12
P1 Apple Watch,2022-04-27,07,62
P1 iPhone SE,2022-04-27,07,17
P1 Apple Watch,2022-04-27,07,16
P1 Apple Watch,2022-04-27,07,18
P1 Apple Watch,2022-04-27,07,2
P1 Apple Watch,2022-04-27,08,16
P1 Apple Watch,2022-04-27,08,60
P1 Apple Watch,2022-04-27,08,41
P1 Apple Watch,2022-04-27,08,10
P1 Apple Watch,2022-04-27,08,2
P1 Apple Watch,2022-04-27,08,14
P1 Apple Watch,2022-04-27,09,17
P1 Apple Watch,2022-04-27,09,28
P1 Apple Watch,2022-04-27,09,47
P1 Apple Watch,2022-04-27,09,23
P1 Apple Watch,2022-04-27,09,33
P1 Apple Watch,2022-04-27,10,26
P1 Apple Watch,2022-04-27,10,15
P1 Apple Watch,2022-04-27,10,22
P1 Apple Watch,2022-04-27,10,35
P1 Apple Watch,2022-04-27,10,2
P1 Apple Watch,2022-04-27,10,7
P1 Apple Watch,2022-04-27,10,1
P1 Apple Watch,2022-04-27,11,36
P1 Apple Watch,2022-04-27,11,34
P1 Apple Watch,2022-04-27,11,41
P1 Apple Watch,2022-04-27,11,135
P1 iPhone SE,2022-04-27,11,212
P1 iPhone SE,2022-04-27,11,480
P1 Apple Watch,2022-04-27,11,110
P1 Apple Watch,2022-04-27,11,122
P1 Apple Watch,2022-04-27,11,120
P1 Apple Watch,2022-04-27,11,68
P1 Apple Watch,2022-04-27,11,41
P1 Apple Watch,2022-04-27,11,12
P1 iPhone SE,2022-04-27,12,127
P1 Apple Watch,2022-04-27,11,20
P1 Apple Watch,2022-04-27,12,20
P1 Apple Watch,2022-04-27,12,53
P1 iPhone SE,2022-04-27,12,710
P1 iPhone SE,2022-04-27,12,790
P1 iPhone SE,2022-04-27,12,586
P1 Apple Watch,2022-04-27,12,577
P1 Apple Watch,2022-04-27,12,703
P1 Apple Watch,2022-04-27,12,116
P1 Apple Watch,2022-04-27,12,76
P1 Apple Watch,2022-04-27,12,323
P1 Apple Watch,2022-04-27,12,111
P1 Apple Watch,2022-04-27,12,77
P1 Apple Watch,2022-04-27,12,44
P1 Apple Watch,2022-04-27,12,9
P1 iPhone SE,2022-04-27,12,250
P1 iPhone SE,2022-04-27,12,1065
P1 iPhone SE,2022-04-27,13,1084
P1 Apple Watch,2022-04-27,12,19
P1 Apple Watch,2022-04-27,12,6
P1 Apple Watch,2022-04-27,12,28
P1 Apple Watch,2022-04-27,12,117
P1 Apple Watch,2022-04-27,13,97
P1 Apple Watch,2022-04-27,13,111
P1 Apple Watch,2022-04-27,13,85
P1 Apple Watch,2022-04-27,13,110
P1 Apple Watch,2022-04-27,13,64
P1 Apple Watch,2022-04-27,13,1040
P1 Apple Watch,2022-04-27,13,116
P1 Apple Watch,2022-04-27,13,36
P1 Apple Watch,2022-04-27,13,1005
P1 Apple Watch,2022-04-27,13,16
P1 Apple Watch,2022-04-27,13,56
P1 Apple Watch,2022-04-27,13,8
P1 Apple Watch,2022-04-27,14,16
P1 Apple Watch,2022-04-27,14,31
P1 iPhone SE,2022-04-27,13,793
P1 iPhone SE,2022-04-27,13,30
P1 Apple Watch,2022-04-27,15,14
P1 Apple Watch,2022-04-27,15,2
P1 Apple Watch,2022-04-27,16,26
P1 Apple Watch,2022-04-27,16,22
P1 Apple Watch,2022-04-27,16,40
P1 Apple Watch,2022-04-27,16,67
P1 Apple Watch,2022-04-27,16,94
P1 Apple Watch,2022-04-27,16,2
P1 Apple Watch,2022-04-27,16,16
P1 Apple Watch,2022-04-27,16,263
P1 Apple Watch,2022-04-27,16,27
P1 Apple Watch,2022-04-27,16,21
P1 Apple Watch,2022-04-27,16,2
P1 Apple Watch,2022-04-27,16,67
P1 Apple Watch,2022-04-27,16,4
P1 Apple Watch,2022-04-27,16,14
P1 Apple Watch,2022-04-27,16,51
P1 Apple Watch,2022-04-27,17,20
P1 Apple Watch,2022-04-27,17,18
P1 Apple Watch,2022-04-27,17,31
P1 Apple Watch,2022-04-27,17,4
P1 Apple Watch,2022-04-27,17,12
P1 Apple Watch,2022-04-27,17,11
P1 Apple Watch,2022-04-27,17,9
P1 Apple Watch,2022-04-27,17,12
P1 Apple Watch,2022-04-27,17,13
P1 Apple Watch,2022-04-27,17,4
P1 Apple Watch,2022-04-27,18,16
P1 iPhone SE,2022-04-27,16,262
P1 iPhone SE,2022-04-27,16,293
P1 iPhone SE,2022-04-27,16,90
P1 iPhone SE,2022-04-27,16,46
P1 iPhone SE,2022-04-27,16,120
P1 iPhone SE,2022-04-27,17,157
P1 iPhone SE,2022-04-27,17,30
P1 iPhone SE,2022-04-27,18,30
P1 Apple Watch,2022-04-27,18,229
P1 Apple Watch,2022-04-27,18,17
P1 Apple Watch,2022-04-27,18,47
P1 Apple Watch,2022-04-27,18,42
P1 Apple Watch,2022-04-27,18,22
P1 Apple Watch,2022-04-27,18,4
P1 Apple Watch,2022-04-27,18,111
P1 Apple Watch,2022-04-27,18,8
P1 Apple Watch,2022-04-27,18,8
P1 Apple Watch,2022-04-27,18,11
P1 Apple Watch,2022-04-27,18,9
P1 Apple Watch,2022-04-27,18,41
P1 Apple Watch,2022-04-27,18,11
P1 Apple Watch,2022-04-27,18,27
P1 Apple Watch,2022-04-27,18,11
P1 Apple Watch,2022-04-27,18,6
P1 Apple Watch,2022-04-27,18,685
P1 Apple Watch,2022-04-27,19,104
P1 Apple Watch,2022-04-27,19,106
P1 Apple Watch,2022-04-27,19,62
P1 Apple Watch,2022-04-27,19,102
P1 Apple Watch,2022-04-27,19,28
P1 iPhone SE,2022-04-27,18,69
P1 iPhone SE,2022-04-27,18,33
P1 iPhone SE,2022-04-27,18,521
P1 iPhone SE,2022-04-27,19,684
P1 iPhone SE,2022-04-27,19,908
P1 iPhone SE,2022-04-27,19,373
P1 Apple Watch,2022-04-27,19,833
P1 Apple Watch,2022-04-27,19,109
P1 Apple Watch,2022-04-27,19,47
P1 Apple Watch,2022-04-27,19,36
