Source,Date,Hour,Count
P2’s Apple Watch,2022-03-03,16,648
P2 Phone,2022-03-03,17,36
P2’s Apple Watch,2022-03-03,17,29
P2’s Apple Watch,2022-03-03,17,42
P2 Phone,2022-03-03,17,61
P2’s Apple Watch,2022-03-03,17,42
P2’s Apple Watch,2022-03-03,18,38
P2’s Apple Watch,2022-03-03,18,16
P2’s Apple Watch,2022-03-03,18,17
P2’s Apple Watch,2022-03-03,18,28
P2’s Apple Watch,2022-03-03,18,14
P2’s Apple Watch,2022-03-03,18,4
P2 Phone,2022-03-03,18,39
P2 Phone,2022-03-03,18,16
P2’s Apple Watch,2022-03-03,18,18
P2’s Apple Watch,2022-03-03,18,37
P2’s Apple Watch,2022-03-03,19,32
P2’s Apple Watch,2022-03-03,19,2
P2 Phone,2022-03-03,19,65
P2’s Apple Watch,2022-03-03,20,12
P2 Phone,2022-03-03,21,581
P2 Phone,2022-03-03,21,158
P2’s Apple Watch,2022-03-03,21,25
P2’s Apple Watch,2022-03-03,21,103
P2’s Apple Watch,2022-03-03,21,69
P2’s Apple Watch,2022-03-03,21,108
P2’s Apple Watch,2022-03-03,21,109
P2’s Apple Watch,2022-03-03,21,104
P2’s Apple Watch,2022-03-03,21,112
P2’s Apple Watch,2022-03-03,21,36
P2’s Apple Watch,2022-03-03,21,39
P2’s Apple Watch,2022-03-03,21,21
P2’s Apple Watch,2022-03-03,21,17
P2’s Apple Watch,2022-03-03,21,9
P2 Phone,2022-03-03,21,592
P2 Phone,2022-03-03,21,268
P2 Phone,2022-03-03,22,25
P2’s Apple Watch,2022-03-03,21,252
P2’s Apple Watch,2022-03-03,21,59
P2’s Apple Watch,2022-03-03,21,102
P2’s Apple Watch,2022-03-03,21,66
P2’s Apple Watch,2022-03-03,21,43
P2’s Apple Watch,2022-03-03,21,382
P2’s Apple Watch,2022-03-03,21,23
P2 Phone,2022-03-04,05,250
P2’s Apple Watch,2022-03-03,22,22
P2’s Apple Watch,2022-03-04,05,6
P2’s Apple Watch,2022-03-04,05,9
P2’s Apple Watch,2022-03-04,05,29
P2’s Apple Watch,2022-03-04,05,10
P2’s Apple Watch,2022-03-04,05,26
P2’s Apple Watch,2022-03-04,05,9
P2’s Apple Watch,2022-03-04,05,203
P2’s Apple Watch,2022-03-04,06,9
P2’s Apple Watch,2022-03-04,06,18
P2’s Apple Watch,2022-03-04,06,41
P2’s Apple Watch,2022-03-04,06,18
P2’s Apple Watch,2022-03-04,06,36
P2’s Apple Watch,2022-03-04,06,38
P2’s Apple Watch,2022-03-04,06,22
P2’s Apple Watch,2022-03-04,06,42
P2’s Apple Watch,2022-03-04,06,16
P2’s Apple Watch,2022-03-04,06,15
P2’s Apple Watch,2022-03-04,06,25
P2’s Apple Watch,2022-03-04,06,13
P2 Phone,2022-03-04,06,269
P2’s Apple Watch,2022-03-04,06,58
P2’s Apple Watch,2022-03-04,06,97
P2’s Apple Watch,2022-03-04,06,38
P2’s Apple Watch,2022-03-04,06,70
P2’s Apple Watch,2022-03-04,06,10
P2 Phone,2022-03-04,07,27
P2’s Apple Watch,2022-03-04,06,14
P2’s Apple Watch,2022-03-04,07,15
P2’s Apple Watch,2022-03-04,07,24
P2 Phone,2022-03-04,08,187
P2 Phone,2022-03-04,09,72
P2’s Apple Watch,2022-03-04,07,34
P2’s Apple Watch,2022-03-04,07,36
P2’s Apple Watch,2022-03-04,08,182
P2’s Apple Watch,2022-03-04,09,69
P2 Phone,2022-03-04,11,17
P2’s Apple Watch,2022-03-04,11,29
P2’s Apple Watch,2022-03-04,11,11
P2’s Apple Watch,2022-03-04,11,8
P2’s Apple Watch,2022-03-04,11,2
P2’s Apple Watch,2022-03-04,11,16
P2’s Apple Watch,2022-03-04,11,7
P2 Phone,2022-03-04,11,18
P2’s Apple Watch,2022-03-04,11,53
P2’s Apple Watch,2022-03-04,12,1
P2 Phone,2022-03-04,12,26
P2 Phone,2022-03-04,12,57
P2 Phone,2022-03-04,12,278
P2 Phone,2022-03-04,13,285
P2 Phone,2022-03-04,13,21
P2’s Apple Watch,2022-03-04,12,8
P2’s Apple Watch,2022-03-04,12,37
P2’s Apple Watch,2022-03-04,12,88
P2’s Apple Watch,2022-03-04,12,34
P2’s Apple Watch,2022-03-04,13,7
P2’s Apple Watch,2022-03-04,13,67
P2’s Apple Watch,2022-03-04,13,99
P2’s Apple Watch,2022-03-04,13,22
P2’s Apple Watch,2022-03-04,13,14
P2’s Apple Watch,2022-03-04,13,8
P2’s Apple Watch,2022-03-04,13,260
P2’s Apple Watch,2022-03-04,13,16
P2’s Apple Watch,2022-03-04,13,46
P2’s Apple Watch,2022-03-04,13,16
P2’s Apple Watch,2022-03-04,13,24
P2’s Apple Watch,2022-03-04,13,10
P2’s Apple Watch,2022-03-04,13,6
P2’s Apple Watch,2022-03-04,13,2
P2’s Apple Watch,2022-03-04,13,19
P2’s Apple Watch,2022-03-04,13,2
P2’s Apple Watch,2022-03-04,13,34
P2’s Apple Watch,2022-03-04,14,6
P2’s Apple Watch,2022-03-04,14,9
P2’s Apple Watch,2022-03-04,14,9
P2 Phone,2022-03-04,14,83
P2’s Apple Watch,2022-03-04,14,30
P2’s Apple Watch,2022-03-04,14,5
P2’s Apple Watch,2022-03-04,14,8
P2’s Apple Watch,2022-03-04,14,9
P2’s Apple Watch,2022-03-04,14,12
P2’s Apple Watch,2022-03-04,14,37
P2’s Apple Watch,2022-03-04,14,25
P2’s Apple Watch,2022-03-04,14,58
P2’s Apple Watch,2022-03-04,14,32
P2’s Apple Watch,2022-03-04,14,16
P2 Phone,2022-03-04,15,27
P2’s Apple Watch,2022-03-04,14,77
P2’s Apple Watch,2022-03-04,15,21
P2’s Apple Watch,2022-03-04,15,14
P2’s Apple Watch,2022-03-04,15,18
P2 Phone,2022-03-04,15,37
P2’s Apple Watch,2022-03-04,15,20
P2’s Apple Watch,2022-03-04,15,16
P2’s Apple Watch,2022-03-04,15,10
P2’s Apple Watch,2022-03-04,15,5
P2’s Apple Watch,2022-03-04,15,25
P2’s Apple Watch,2022-03-04,15,8
P2’s Apple Watch,2022-03-04,15,75
P2’s Apple Watch,2022-03-04,16,19
P2’s Apple Watch,2022-03-04,16,10
P2 Phone,2022-03-04,16,19
P2 Phone,2022-03-04,16,22
P2 Phone,2022-03-04,16,108
P2 Phone,2022-03-04,16,68
P2’s Apple Watch,2022-03-04,16,9
P2’s Apple Watch,2022-03-04,16,10
P2’s Apple Watch,2022-03-04,16,12
P2’s Apple Watch,2022-03-04,16,12
P2’s Apple Watch,2022-03-04,16,8
P2’s Apple Watch,2022-03-04,16,8
P2’s Apple Watch,2022-03-04,16,15
P2’s Apple Watch,2022-03-04,16,20
P2’s Apple Watch,2022-03-04,16,12
P2’s Apple Watch,2022-03-04,16,14
P2 Phone,2022-03-04,17,191
P2 Phone,2022-03-04,17,557
P2 Phone,2022-03-04,17,485
P2’s Apple Watch,2022-03-04,17,85
P2’s Apple Watch,2022-03-04,17,5
P2’s Apple Watch,2022-03-04,17,45
P2’s Apple Watch,2022-03-04,17,15
P2’s Apple Watch,2022-03-04,17,81
P2’s Apple Watch,2022-03-04,17,52
P2’s Apple Watch,2022-03-04,17,18
P2’s Apple Watch,2022-03-04,17,108
P2’s Apple Watch,2022-03-04,17,97
P2’s Apple Watch,2022-03-04,17,98
P2’s Apple Watch,2022-03-04,17,101
P2’s Apple Watch,2022-03-04,17,89
P2’s Apple Watch,2022-03-04,17,28
P2’s Apple Watch,2022-03-04,17,99
P2’s Apple Watch,2022-03-04,17,92
P2 Phone,2022-03-04,17,843
P2 Phone,2022-03-04,17,198
P2’s Apple Watch,2022-03-04,17,473
P2’s Apple Watch,2022-03-04,17,95
P2’s Apple Watch,2022-03-04,17,93
P2’s Apple Watch,2022-03-04,17,17
P2’s Apple Watch,2022-03-04,17,701
P2’s Apple Watch,2022-03-04,17,2
P2’s Apple Watch,2022-03-04,17,58
P2 Phone,2022-03-04,18,106
P2 Phone,2022-03-04,18,18
P2’s Apple Watch,2022-03-04,17,77
P2’s Apple Watch,2022-03-04,18,84
P2’s Apple Watch,2022-03-04,18,2
P2 Phone,2022-03-04,18,33
P2 Phone,2022-03-04,18,17
P2 Phone,2022-03-04,18,16
P2 Phone,2022-03-04,18,8
P2’s Apple Watch,2022-03-04,18,16
P2’s Apple Watch,2022-03-04,18,13
P2’s Apple Watch,2022-03-04,18,33
P2’s Apple Watch,2022-03-04,18,49
P2’s Apple Watch,2022-03-04,19,10
P2’s Apple Watch,2022-03-04,19,8
P2’s Apple Watch,2022-03-04,19,4
P2’s Apple Watch,2022-03-04,19,9
P2’s Apple Watch,2022-03-04,19,2
P2’s Apple Watch,2022-03-04,19,45
P2’s Apple Watch,2022-03-04,19,40
P2’s Apple Watch,2022-03-04,19,21
P2’s Apple Watch,2022-03-04,19,22
P2’s Apple Watch,2022-03-04,19,22
P2’s Apple Watch,2022-03-04,19,22
P2 Phone,2022-03-04,19,10
P2’s Apple Watch,2022-03-04,19,42
P2’s Apple Watch,2022-03-04,19,2
P2 Phone,2022-03-04,20,98
P2’s Apple Watch,2022-03-04,20,15
P2’s Apple Watch,2022-03-04,20,47
P2’s Apple Watch,2022-03-04,20,31
P2 Phone,2022-03-04,21,45
P2 Phone,2022-03-05,05,530
P2 Phone,2022-03-05,05,105
P2’s Apple Watch,2022-03-04,21,164
P2’s Apple Watch,2022-03-05,05,3
P2’s Apple Watch,2022-03-05,05,490
P2’s Apple Watch,2022-03-05,05,75
P2’s Apple Watch,2022-03-05,05,44
P2’s Apple Watch,2022-03-05,06,1
P2’s Apple Watch,2022-03-05,06,16
P2’s Apple Watch,2022-03-05,07,4
P2’s Apple Watch,2022-03-05,07,4
P2’s Apple Watch,2022-03-05,09,16
P2’s Apple Watch,2022-03-05,12,9
P2 Phone,2022-03-05,12,632
P2 Phone,2022-03-05,12,14
P2 Phone,2022-03-05,13,16
P2 Phone,2022-03-05,13,59
P2’s Apple Watch,2022-03-05,12,7
P2’s Apple Watch,2022-03-05,12,10
P2’s Apple Watch,2022-03-05,12,90
P2’s Apple Watch,2022-03-05,12,71
P2’s Apple Watch,2022-03-05,12,58
P2’s Apple Watch,2022-03-05,12,107
P2’s Apple Watch,2022-03-05,12,28
P2’s Apple Watch,2022-03-05,12,26
P2’s Apple Watch,2022-03-05,12,104
P2’s Apple Watch,2022-03-05,12,4
P2’s Apple Watch,2022-03-05,12,97
P2’s Apple Watch,2022-03-05,12,1
P2’s Apple Watch,2022-03-05,12,3
P2 Phone,2022-03-05,13,25
P2’s Apple Watch,2022-03-05,12,11
P2’s Apple Watch,2022-03-05,13,21
P2’s Apple Watch,2022-03-05,13,53
P2’s Apple Watch,2022-03-05,13,22
P2 Phone,2022-03-05,14,67
P2’s Apple Watch,2022-03-05,14,8
P2’s Apple Watch,2022-03-05,14,26
P2’s Apple Watch,2022-03-05,14,23
P2’s Apple Watch,2022-03-05,14,31
P2 Phone,2022-03-05,14,70
P2 Phone,2022-03-05,15,104
P2 Phone,2022-03-05,15,28
P2 Phone,2022-03-05,15,358
P2’s Apple Watch,2022-03-05,14,70
P2’s Apple Watch,2022-03-05,15,67
P2’s Apple Watch,2022-03-05,15,53
P2’s Apple Watch,2022-03-05,15,23
P2’s Apple Watch,2022-03-05,15,9
P2’s Apple Watch,2022-03-05,15,39
P2’s Apple Watch,2022-03-05,15,10
P2’s Apple Watch,2022-03-05,15,71
P2’s Apple Watch,2022-03-05,15,24
P2’s Apple Watch,2022-03-05,15,14
P2’s Apple Watch,2022-03-05,15,62
P2’s Apple Watch,2022-03-05,15,68
P2’s Apple Watch,2022-03-05,15,54
P2’s Apple Watch,2022-03-05,15,33
P2 Phone,2022-03-05,16,168
P2’s Apple Watch,2022-03-05,16,15
P2’s Apple Watch,2022-03-05,16,11
P2 Phone,2022-03-05,16,46
P2’s Apple Watch,2022-03-05,16,74
P2’s Apple Watch,2022-03-05,16,37
P2’s Apple Watch,2022-03-05,16,48
P2’s Apple Watch,2022-03-05,16,43
P2’s Apple Watch,2022-03-05,16,35
P2’s Apple Watch,2022-03-05,16,38
P2’s Apple Watch,2022-03-05,16,10
P2’s Apple Watch,2022-03-05,16,27
P2 Phone,2022-03-05,16,30
P2 Phone,2022-03-05,17,22
P2’s Apple Watch,2022-03-05,17,24
P2’s Apple Watch,2022-03-05,17,25
P2 Phone,2022-03-05,18,99
P2’s Apple Watch,2022-03-05,18,21
P2’s Apple Watch,2022-03-05,18,159
P2’s Apple Watch,2022-03-05,18,11
P2’s Apple Watch,2022-03-05,18,8
P2’s Apple Watch,2022-03-05,18,24
P2’s Apple Watch,2022-03-05,19,16
P2’s Apple Watch,2022-03-05,19,29
P2 Phone,2022-03-05,19,9
P2’s Apple Watch,2022-03-05,19,16
P2’s Apple Watch,2022-03-05,19,10
P2 Phone,2022-03-05,20,14
P2 Phone,2022-03-05,20,8
P2 Phone,2022-03-06,06,12
P2 Phone,2022-03-06,08,15
P2 Phone,2022-03-06,09,36
P2 Phone,2022-03-06,10,39
P2’s Apple Watch,2022-03-05,20,157
P2’s Apple Watch,2022-03-05,20,40
P2’s Apple Watch,2022-03-05,20,23
P2’s Apple Watch,2022-03-06,10,49
P2’s Apple Watch,2022-03-06,10,9
P2’s Apple Watch,2022-03-06,11,11
P2 Phone,2022-03-06,11,9
P2’s Apple Watch,2022-03-06,11,134
P2’s Apple Watch,2022-03-06,11,77
P2’s Apple Watch,2022-03-06,11,21
P2’s Apple Watch,2022-03-06,11,23
P2’s Apple Watch,2022-03-06,11,87
P2’s Apple Watch,2022-03-06,11,8
P2’s Apple Watch,2022-03-06,11,52
P2’s Apple Watch,2022-03-06,11,13
P2’s Apple Watch,2022-03-06,12,10
P2’s Apple Watch,2022-03-06,12,21
P2’s Apple Watch,2022-03-06,12,40
P2’s Apple Watch,2022-03-06,12,28
P2’s Apple Watch,2022-03-06,12,16
P2’s Apple Watch,2022-03-06,12,10
P2’s Apple Watch,2022-03-06,12,2
P2’s Apple Watch,2022-03-06,12,9
P2’s Apple Watch,2022-03-06,12,18
P2’s Apple Watch,2022-03-06,12,5
P2 Phone,2022-03-06,12,121
P2 Phone,2022-03-06,12,53
P2 Phone,2022-03-06,12,59
P2’s Apple Watch,2022-03-06,12,50
P2’s Apple Watch,2022-03-06,12,19
P2’s Apple Watch,2022-03-06,12,37
P2’s Apple Watch,2022-03-06,12,55
P2’s Apple Watch,2022-03-06,12,78
P2’s Apple Watch,2022-03-06,12,28
P2’s Apple Watch,2022-03-06,12,69
P2’s Apple Watch,2022-03-06,12,106
P2’s Apple Watch,2022-03-06,12,102
P2’s Apple Watch,2022-03-06,13,32
P2 Phone,2022-03-06,12,368
P2’s Apple Watch,2022-03-06,13,87
P2 Phone,2022-03-06,14,475
P2 Phone,2022-03-06,14,90
P2 Phone,2022-03-06,14,106
P2’s Apple Watch,2022-03-06,14,506
P2’s Apple Watch,2022-03-06,14,89
P2’s Apple Watch,2022-03-06,14,24
P2’s Apple Watch,2022-03-06,14,26
P2’s Apple Watch,2022-03-06,14,27
P2’s Apple Watch,2022-03-06,14,19
P2’s Apple Watch,2022-03-06,14,47
P2’s Apple Watch,2022-03-06,14,7
P2 Phone,2022-03-06,16,27
P2’s Apple Watch,2022-03-06,14,11
P2’s Apple Watch,2022-03-06,14,24
P2’s Apple Watch,2022-03-06,16,90
P2 Phone,2022-03-06,17,12
P2 Phone,2022-03-06,17,55
P2’s Apple Watch,2022-03-06,17,29
P2’s Apple Watch,2022-03-06,17,23
P2 Phone,2022-03-06,18,86
P2’s Apple Watch,2022-03-06,18,24
P2’s Apple Watch,2022-03-06,18,8
P2’s Apple Watch,2022-03-06,18,12
P2’s Apple Watch,2022-03-06,18,11
P2 Phone,2022-03-06,19,17
P2 Phone,2022-03-06,19,15
P2’s Apple Watch,2022-03-06,19,46
P2’s Apple Watch,2022-03-06,19,12
P2 Phone,2022-03-06,20,90
P2 Phone,2022-03-06,20,23
P2’s Apple Watch,2022-03-06,20,16
P2’s Apple Watch,2022-03-06,20,35
P2’s Apple Watch,2022-03-06,20,28
P2’s Apple Watch,2022-03-06,20,24
P2’s Apple Watch,2022-03-06,20,11
P2’s Apple Watch,2022-03-06,20,8
P2 Phone,2022-03-06,20,8
P2’s Apple Watch,2022-03-06,20,13
P2’s Apple Watch,2022-03-06,20,17
P2’s Apple Watch,2022-03-06,20,36
P2’s Apple Watch,2022-03-06,20,54
P2’s Apple Watch,2022-03-06,20,77
P2’s Apple Watch,2022-03-06,20,27
P2’s Apple Watch,2022-03-06,21,44
P2’s Apple Watch,2022-03-06,21,42
P2’s Apple Watch,2022-03-06,21,11
P2 Phone,2022-03-07,05,102
P2 Phone,2022-03-07,05,297
P2’s Apple Watch,2022-03-06,21,25
P2’s Apple Watch,2022-03-06,21,17
P2’s Apple Watch,2022-03-06,21,9
P2’s Apple Watch,2022-03-06,21,31
P2’s Apple Watch,2022-03-07,05,11
P2’s Apple Watch,2022-03-07,05,124
P2’s Apple Watch,2022-03-07,05,40
P2’s Apple Watch,2022-03-07,05,94
P2’s Apple Watch,2022-03-07,05,35
P2’s Apple Watch,2022-03-07,05,36
P2’s Apple Watch,2022-03-07,05,25
P2 Phone,2022-03-07,06,12
P2’s Apple Watch,2022-03-07,06,42
P2’s Apple Watch,2022-03-07,06,35
P2’s Apple Watch,2022-03-07,06,20
P2’s Apple Watch,2022-03-07,06,10
P2’s Apple Watch,2022-03-07,06,41
P2’s Apple Watch,2022-03-07,06,21
P2’s Apple Watch,2022-03-07,06,36
P2’s Apple Watch,2022-03-07,06,16
P2’s Apple Watch,2022-03-07,06,10
P2’s Apple Watch,2022-03-07,06,10
P2’s Apple Watch,2022-03-07,06,9
P2 Phone,2022-03-07,06,262
P2’s Apple Watch,2022-03-07,06,18
P2’s Apple Watch,2022-03-07,06,23
P2’s Apple Watch,2022-03-07,06,37
P2’s Apple Watch,2022-03-07,06,54
P2’s Apple Watch,2022-03-07,06,108
P2’s Apple Watch,2022-03-07,06,60
P2’s Apple Watch,2022-03-07,06,59
P2 Phone,2022-03-07,07,22
P2 Phone,2022-03-07,08,81
P2’s Apple Watch,2022-03-07,07,2
P2’s Apple Watch,2022-03-07,07,3
P2’s Apple Watch,2022-03-07,07,50
P2’s Apple Watch,2022-03-07,07,6
P2’s Apple Watch,2022-03-07,07,8
P2’s Apple Watch,2022-03-07,08,43
P2’s Apple Watch,2022-03-07,08,32
P2’s Apple Watch,2022-03-07,08,8
P2’s Apple Watch,2022-03-07,08,11
P2’s Apple Watch,2022-03-07,08,34
P2 Phone,2022-03-07,08,642
P2’s Apple Watch,2022-03-07,08,32
P2’s Apple Watch,2022-03-07,08,24
P2’s Apple Watch,2022-03-07,08,67
P2’s Apple Watch,2022-03-07,08,79
P2’s Apple Watch,2022-03-07,08,109
P2’s Apple Watch,2022-03-07,08,90
P2’s Apple Watch,2022-03-07,08,25
P2’s Apple Watch,2022-03-07,08,39
P2’s Apple Watch,2022-03-07,08,102
P2’s Apple Watch,2022-03-07,08,71
P2’s Apple Watch,2022-03-07,08,25
P2 Phone,2022-03-07,08,283
P2 Phone,2022-03-07,09,85
P2’s Apple Watch,2022-03-07,09,259
P2’s Apple Watch,2022-03-07,09,11
P2’s Apple Watch,2022-03-07,09,30
P2’s Apple Watch,2022-03-07,09,29
P2 Phone,2022-03-07,10,8
P2 Phone,2022-03-07,10,163
P2’s Apple Watch,2022-03-07,10,13
P2’s Apple Watch,2022-03-07,10,38
P2’s Apple Watch,2022-03-07,10,8
P2’s Apple Watch,2022-03-07,10,49
P2’s Apple Watch,2022-03-07,10,58
P2’s Apple Watch,2022-03-07,10,46
P2’s Apple Watch,2022-03-07,10,33
P2’s Apple Watch,2022-03-07,11,27
P2 Phone,2022-03-07,10,39
P2 Phone,2022-03-07,11,95
P2’s Apple Watch,2022-03-07,11,14
P2’s Apple Watch,2022-03-07,11,8
P2’s Apple Watch,2022-03-07,11,115
P2’s Apple Watch,2022-03-07,11,59
P2’s Apple Watch,2022-03-07,11,10
P2 Phone,2022-03-07,11,551
P2 Phone,2022-03-07,11,275
P2’s Apple Watch,2022-03-07,11,48
P2’s Apple Watch,2022-03-07,11,70
P2’s Apple Watch,2022-03-07,11,51
P2’s Apple Watch,2022-03-07,11,97
P2’s Apple Watch,2022-03-07,11,45
P2’s Apple Watch,2022-03-07,11,69
P2’s Apple Watch,2022-03-07,11,102
P2’s Apple Watch,2022-03-07,11,95
P2’s Apple Watch,2022-03-07,11,91
P2’s Apple Watch,2022-03-07,11,2
P2’s Apple Watch,2022-03-07,11,97
P2 Phone,2022-03-07,12,28
P2’s Apple Watch,2022-03-07,12,8
P2’s Apple Watch,2022-03-07,12,36
P2 Phone,2022-03-07,13,21
P2’s Apple Watch,2022-03-07,13,17
P2 Phone,2022-03-07,13,32
P2’s Apple Watch,2022-03-07,13,14
P2 Phone,2022-03-07,14,71
P2’s Apple Watch,2022-03-07,14,16
P2’s Apple Watch,2022-03-07,14,27
P2’s Apple Watch,2022-03-07,14,36
P2’s Apple Watch,2022-03-07,14,6
P2’s Apple Watch,2022-03-07,14,21
P2’s Apple Watch,2022-03-07,16,10
P2’s Apple Watch,2022-03-07,16,27
P2 Phone,2022-03-07,16,22
P2 Phone,2022-03-07,16,25
P2’s Apple Watch,2022-03-07,16,16
P2’s Apple Watch,2022-03-07,16,9
P2’s Apple Watch,2022-03-07,16,14
P2 Phone,2022-03-07,17,64
P2 Phone,2022-03-07,17,34
P2’s Apple Watch,2022-03-07,17,31
P2’s Apple Watch,2022-03-07,17,32
P2’s Apple Watch,2022-03-07,17,28
P2’s Apple Watch,2022-03-07,17,17
P2’s Apple Watch,2022-03-07,17,1
P2’s Apple Watch,2022-03-07,17,2
P2 Phone,2022-03-07,18,13
P2’s Apple Watch,2022-03-07,18,18
P2’s Apple Watch,2022-03-07,18,16
P2’s Apple Watch,2022-03-07,18,16
P2 Phone,2022-03-07,19,175
P2 Phone,2022-03-07,19,40
P2’s Apple Watch,2022-03-07,19,37
P2’s Apple Watch,2022-03-07,19,12
P2’s Apple Watch,2022-03-07,19,67
P2’s Apple Watch,2022-03-07,19,6
P2’s Apple Watch,2022-03-07,19,43
P2’s Apple Watch,2022-03-07,19,46
P2’s Apple Watch,2022-03-07,19,2
P2’s Apple Watch,2022-03-07,19,98
P2 Phone,2022-03-07,21,37
P2 Phone,2022-03-08,05,92
P2 Phone,2022-03-08,05,250
P2’s Apple Watch,2022-03-07,21,34
P2’s Apple Watch,2022-03-07,21,2
P2’s Apple Watch,2022-03-08,05,4
P2’s Apple Watch,2022-03-08,05,14
P2’s Apple Watch,2022-03-08,05,16
P2’s Apple Watch,2022-03-08,05,23
P2’s Apple Watch,2022-03-08,05,14
P2’s Apple Watch,2022-03-08,05,269
P2’s Apple Watch,2022-03-08,06,127
P2’s Apple Watch,2022-03-08,06,120
P2’s Apple Watch,2022-03-08,06,112
P2’s Apple Watch,2022-03-08,06,124
P2’s Apple Watch,2022-03-08,06,124
P2’s Apple Watch,2022-03-08,06,6
P2’s Apple Watch,2022-03-08,06,985
P2’s Apple Watch,2022-03-08,06,22
P2’s Apple Watch,2022-03-08,06,226
P2 Phone,2022-03-08,06,262
P2 Phone,2022-03-08,07,34
P2’s Apple Watch,2022-03-08,06,87
P2’s Apple Watch,2022-03-08,06,83
P2’s Apple Watch,2022-03-08,06,5
P2’s Apple Watch,2022-03-08,06,3
P2’s Apple Watch,2022-03-08,06,61
P2’s Apple Watch,2022-03-08,06,7
P2 Phone,2022-03-08,07,26
P2’s Apple Watch,2022-03-08,07,8
P2’s Apple Watch,2022-03-08,07,41
P2’s Apple Watch,2022-03-08,07,15
P2’s Apple Watch,2022-03-08,07,32
P2 Phone,2022-03-08,07,33
P2 Phone,2022-03-08,08,40
P2’s Apple Watch,2022-03-08,07,48
P2’s Apple Watch,2022-03-08,07,22
P2’s Apple Watch,2022-03-08,08,37
P2 Phone,2022-03-08,09,20
P2 Phone,2022-03-08,09,16
P2’s Apple Watch,2022-03-08,09,25
P2’s Apple Watch,2022-03-08,09,25
P2’s Apple Watch,2022-03-08,10,9
P2’s Apple Watch,2022-03-08,10,8
P2’s Apple Watch,2022-03-08,10,22
P2 Phone,2022-03-08,12,47
P2’s Apple Watch,2022-03-08,12,20
P2 Phone,2022-03-08,12,85
P2’s Apple Watch,2022-03-08,12,73
P2’s Apple Watch,2022-03-08,12,23
P2’s Apple Watch,2022-03-08,12,7
P2’s Apple Watch,2022-03-08,12,66
P2’s Apple Watch,2022-03-08,12,2
P2 Phone,2022-03-08,13,96
P2 Phone,2022-03-08,13,776
P2 Phone,2022-03-08,13,8
P2 Phone,2022-03-08,13,733
P2 Phone,2022-03-08,13,14
P2’s Apple Watch,2022-03-08,13,43
P2’s Apple Watch,2022-03-08,13,26
P2’s Apple Watch,2022-03-08,13,783
P2’s Apple Watch,2022-03-08,13,758
P2’s Apple Watch,2022-03-08,13,9
P2 Phone,2022-03-08,13,26
P2 Phone,2022-03-08,14,12
P2 Phone,2022-03-08,14,17
P2 Phone,2022-03-08,14,65
P2’s Apple Watch,2022-03-08,14,22
P2’s Apple Watch,2022-03-08,14,19
P2’s Apple Watch,2022-03-08,14,4
P2’s Apple Watch,2022-03-08,14,8
P2’s Apple Watch,2022-03-08,14,39
P2 Phone,2022-03-08,15,232
P2 Phone,2022-03-08,16,25
P2’s Apple Watch,2022-03-08,15,192
P2’s Apple Watch,2022-03-08,16,26
P2 Phone,2022-03-08,16,26
P2’s Apple Watch,2022-03-08,16,38
P2 Phone,2022-03-08,17,72
P2 Phone,2022-03-08,17,59
P2’s Apple Watch,2022-03-08,17,78
P2’s Apple Watch,2022-03-08,17,10
P2’s Apple Watch,2022-03-08,17,7
P2’s Apple Watch,2022-03-08,17,24
P2’s Apple Watch,2022-03-08,17,32
P2 Phone,2022-03-08,20,59
P2 Phone,2022-03-08,20,18
P2 Phone,2022-03-09,05,75
P2 Phone,2022-03-09,05,206
P2’s Apple Watch,2022-03-08,20,22
P2’s Apple Watch,2022-03-08,20,16
P2’s Apple Watch,2022-03-08,20,6
P2’s Apple Watch,2022-03-08,20,34
P2’s Apple Watch,2022-03-08,20,35
P2’s Apple Watch,2022-03-08,20,5
P2’s Apple Watch,2022-03-09,05,8
P2’s Apple Watch,2022-03-09,05,50
P2’s Apple Watch,2022-03-09,05,15
P2’s Apple Watch,2022-03-09,05,238
P2’s Apple Watch,2022-03-09,06,39
P2’s Apple Watch,2022-03-09,06,30
P2’s Apple Watch,2022-03-09,06,25
P2’s Apple Watch,2022-03-09,06,36
P2’s Apple Watch,2022-03-09,06,31
P2’s Apple Watch,2022-03-09,06,52
P2’s Apple Watch,2022-03-09,06,37
P2’s Apple Watch,2022-03-09,06,25
P2’s Apple Watch,2022-03-09,06,28
P2’s Apple Watch,2022-03-09,06,6
P2’s Apple Watch,2022-03-09,06,31
P2’s Apple Watch,2022-03-09,06,54
P2’s Apple Watch,2022-03-09,06,57
P2 Phone,2022-03-09,06,362
P2 Phone,2022-03-09,06,178
P2’s Apple Watch,2022-03-09,06,82
P2’s Apple Watch,2022-03-09,06,14
P2’s Apple Watch,2022-03-09,06,3
P2’s Apple Watch,2022-03-09,06,41
P2’s Apple Watch,2022-03-09,06,45
P2’s Apple Watch,2022-03-09,06,48
P2’s Apple Watch,2022-03-09,06,14
P2’s Apple Watch,2022-03-09,06,41
P2’s Apple Watch,2022-03-09,06,14
P2’s Apple Watch,2022-03-09,06,202
P2 Phone,2022-03-09,06,18
P2 Phone,2022-03-09,07,256
P2’s Apple Watch,2022-03-09,07,36
P2’s Apple Watch,2022-03-09,07,27
P2’s Apple Watch,2022-03-09,07,45
P2’s Apple Watch,2022-03-09,07,10
